14696,1983-10-29,1983,Bor. Monchengladbach,Hamburger SV,4-0,4,0,1,1,H
14697,1983-10-29,1983,VfL Bochum,1. FC Kaiserslautern,4-1,4,1,1,1,H
14698,1983-10-29,1983,Werder Bremen,SV Bayer 04 Leverkusen,3-0,3,0,1,1,H
14699,1983-11-04,1983,Bayer 05 Uerdingen,Waldhof Mannheim,1-1,1,1,1,1,D
14700,1983-11-04,1983,Borussia Dortmund,VfL Bochum,1-1,1,1,1,1,D
14701,1983-11-05,1983,Hamburger SV,1. FC Koln,2-2,2,2,1,1,D
14702,1983-11-05,1983,Eintracht Frankfurt,Bayern Munchen,0-0,0,0,1,1,D
14703,1983-11-05,1983,Fortuna Dusseldorf,Kickers Offenbach,5-0,5,0,1,1,H
14704,1983-11-05,1983,Arminia Bielefeld,Werder Bremen,2-0,2,0,1,1,H
14705,1983-11-05,1983,SV Bayer 04 Leverkusen,Eintracht Braunschweig,3-0,3,0,1,1,H
14706,1983-11-05,1983,1. FC Kaiserslautern,Bor. Monchengladbach,0-2,0,2,1,1,A
14707,1983-11-05,1983,VfB Stuttgart,1. FC Nurnberg,7-0,7,0,1,1,H
14708,1983-11-11,1983,Werder Bremen,Fortuna Dusseldorf,2-0,2,0,1,1,H
14709,1983-11-12,1983,Waldhof Mannheim,SV Bayer 04 Leverkusen,0-3,0,3,1,1,A
14710,1983-11-12,1983,Eintracht Braunschweig,Arminia Bielefeld,2-0,2,0,1,1,H
14711,1983-11-12,1983,Kickers Offenbach,VfB Stuttgart,1-2,1,2,1,1,A
14712,1983-11-12,1983,1. FC Nurnberg,Eintracht Frankfurt,0-0,0,0,1,1,D
14713,1983-11-12,1983,Bayern Munchen,Hamburger SV,1-0,1,0,1,1,H
14714,1983-11-12,1983,1. FC Koln,1. FC Kaiserslautern,1-4,1,4,1,1,A
14715,1983-11-12,1983,Bor. Monchengladbach,Borussia Dortmund,2-1,2,1,1,1,H
14716,1983-11-12,1983,VfL Bochum,Bayer 05 Uerdingen,2-2,2,2,1,1,D
14717,1983-11-25,1983,Bayer 05 Uerdingen,Bor. Monchengladbach,1-1,1,1,1,1,D
14718,1983-11-26,1983,Hamburger SV,1. FC Nurnberg,4-0,4,0,1,1,H
14719,1983-11-26,1983,Eintracht Frankfurt,VfB Stuttgart,1-3,1,3,1,1,A
14720,1983-11-26,1983,Fortuna Dusseldorf,Eintracht Braunschweig,4-0,4,0,1,1,H
14721,1983-11-26,1983,SV Bayer 04 Leverkusen,VfL Bochum,3-0,3,0,1,1,H
14722,1983-11-26,1983,Borussia Dortmund,1. FC Koln,0-0,0,0,1,1,D
14723,1983-11-26,1983,1. FC Kaiserslautern,Bayern Munchen,0-1,0,1,1,1,A
14724,1983-11-26,1983,Werder Bremen,Kickers Offenbach,8-1,8,1,1,1,H
14726,1983-12-02,1983,1. FC Koln,Bayer 05 Uerdingen,3-0,3,0,1,1,H
14727,1983-12-02,1983,Bor. Monchengladbach,SV Bayer 04 Leverkusen,3-1,3,1,1,1,H
14728,1983-12-02,1983,VfL Bochum,Arminia Bielefeld,2-3,2,3,1,1,A
14729,1983-12-03,1983,Waldhof Mannheim,Fortuna Dusseldorf,1-1,1,1,1,1,D
14730,1983-12-03,1983,Eintracht Braunschweig,Kickers Offenbach,4-4,4,4,1,1,D
14731,1983-12-03,1983,Eintracht Frankfurt,Hamburger SV,0-0,0,0,1,1,D
14732,1983-12-03,1983,1. FC Nurnberg,1. FC Kaiserslautern,3-4,3,4,1,1,A
14733,1983-12-03,1983,Bayern Munchen,Borussia Dortmund,1-0,1,0,1,1,H
14734,1983-12-03,1983,VfB Stuttgart,Werder Bremen,3-0,3,0,1,1,H
14735,1983-12-07,1983,Hamburger SV,VfB Stuttgart,0-2,0,2,1,1,A
14736,1983-12-09,1983,SV Bayer 04 Leverkusen,1. FC Koln,2-1,2,1,1,1,H
14737,1983-12-10,1983,Kickers Offenbach,Waldhof Mannheim,0-2,0,2,1,1,A
14738,1983-12-10,1983,Fortuna Dusseldorf,VfL Bochum,1-1,1,1,1,1,D
14739,1983-12-10,1983,Arminia Bielefeld,Bor. Monchengladbach,2-2,2,2,1,1,D
14740,1983-12-10,1983,Bayer 05 Uerdingen,Bayern Munchen,1-1,1,1,1,1,D
14741,1983-12-10,1983,Borussia Dortmund,1. FC Nurnberg,3-1,3,1,1,1,H
14742,1983-12-10,1983,1. FC Kaiserslautern,Eintracht Frankfurt,1-0,1,0,1,1,H
14743,1983-12-10,1983,Werder Bremen,Eintracht Braunschweig,4-0,4,0,1,1,H
14725,1983-12-17,1983,Arminia Bielefeld,Waldhof Mannheim,1-1,1,1,1,1,D
14744,1984-01-20,1983,Fortuna Dusseldorf,Bor. Monchengladbach,4-1,4,1,1,1,H
14745,1984-01-21,1983,1. FC Kaiserslautern,Hamburger SV,0-2,0,2,1,1,A
14746,1984-01-21,1983,Borussia Dortmund,Eintracht Frankfurt,2-0,2,0,1,1,H
14747,1984-01-21,1983,Bayer 05 Uerdingen,1. FC Nurnberg,1-0,1,0,1,1,H
14748,1984-01-21,1983,SV Bayer 04 Leverkusen,Bayern Munchen,1-5,1,5,1,1,A
14749,1984-01-21,1983,Arminia Bielefeld,1. FC Koln,1-2,1,2,1,1,A
14750,1984-01-21,1983,Kickers Offenbach,VfL Bochum,2-2,2,2,1,1,D
14751,1984-01-21,1983,Werder Bremen,Waldhof Mannheim,5-0,5,0,1,1,H
14752,1984-01-21,1983,Eintracht Braunschweig,VfB Stuttgart,1-0,1,0,1,1,H
14753,1984-01-28,1983,Waldhof Mannheim,Eintracht Braunschweig,2-2,2,2,1,1,D
14754,1984-01-28,1983,Bor. Monchengladbach,Kickers Offenbach,3-2,3,2,1,1,H
14755,1984-01-28,1983,Bayern Munchen,Arminia Bielefeld,3-1,3,1,1,1,H
14756,1984-01-28,1983,1. FC Nurnberg,SV Bayer 04 Leverkusen,2-3,2,3,1,1,A
14757,1984-01-28,1983,Eintracht Frankfurt,Bayer 05 Uerdingen,2-2,2,2,1,1,D
14758,1984-01-28,1983,Hamburger SV,Borussia Dortmund,7-2,7,2,1,1,H
14759,1984-01-28,1983,VfB Stuttgart,1. FC Kaiserslautern,5-1,5,1,1,1,H
14760,1984-01-28,1983,VfL Bochum,Werder Bremen,3-3,3,3,1,1,D
14762,1984-02-03,1983,Fortuna Dusseldorf,Bayern Munchen,4-1,4,1,1,1,H
14763,1984-02-04,1983,Waldhof Mannheim,VfB Stuttgart,2-2,2,2,1,1,D
14764,1984-02-04,1983,Bayer 05 Uerdingen,Hamburger SV,3-1,3,1,1,1,H
14765,1984-02-04,1983,SV Bayer 04 Leverkusen,Eintracht Frankfurt,2-2,2,2,1,1,D
14766,1984-02-04,1983,Arminia Bielefeld,1. FC Nurnberg,1-0,1,0,1,1,H
14767,1984-02-04,1983,Kickers Offenbach,1. FC Koln,2-0,2,0,1,1,H
14768,1984-02-04,1983,Werder Bremen,Bor. Monchengladbach,2-0,2,0,1,1,H
14769,1984-02-04,1983,Eintracht Braunschweig,VfL Bochum,3-1,3,1,1,1,H
14770,1984-02-04,1983,Borussia Dortmund,1. FC Kaiserslautern,1-0,1,0,1,1,H
14761,1984-02-07,1983,1. FC Koln,Fortuna Dusseldorf,1-0,1,0,1,1,H
14771,1984-02-11,1983,Bor. Monchengladbach,Eintracht Braunschweig,6-2,6,2,1,1,H
14772,1984-02-11,1983,1. FC Nurnberg,Fortuna Dusseldorf,2-1,2,1,1,1,H
14773,1984-02-11,1983,Eintracht Frankfurt,Arminia Bielefeld,1-1,1,1,1,1,D
14774,1984-02-11,1983,Hamburger SV,SV Bayer 04 Leverkusen,3-0,3,0,1,1,H
14775,1984-02-11,1983,1. FC Kaiserslautern,Bayer 05 Uerdingen,5-2,5,2,1,1,H
14776,1984-02-11,1983,VfB Stuttgart,Borussia Dortmund,3-1,3,1,1,1,H
14777,1984-02-11,1983,VfL Bochum,Waldhof Mannheim,1-0,1,0,1,1,H
14778,1984-02-11,1983,1. FC Koln,Werder Bremen,1-4,1,4,1,1,A
14789,1984-02-25,1983,Bayern Munchen,Eintracht Braunschweig,6-0,6,0,1,1,H
14790,1984-02-25,1983,Eintracht Frankfurt,Kickers Offenbach,3-0,3,0,1,1,H
14791,1984-02-25,1983,Hamburger SV,Fortuna Dusseldorf,5-2,5,2,1,1,H
14792,1984-02-25,1983,1. FC Kaiserslautern,Arminia Bielefeld,6-0,6,0,1,1,H
14793,1984-02-25,1983,Borussia Dortmund,SV Bayer 04 Leverkusen,3-0,3,0,1,1,H
14794,1984-02-25,1983,Bor. Monchengladbach,VfL Bochum,4-2,4,2,1,1,H
14795,1984-02-25,1983,1. FC Koln,Waldhof Mannheim,2-0,2,0,1,1,H
14796,1984-02-25,1983,1. FC Nurnberg,Werder Bremen,2-0,2,0,1,1,H
14798,1984-03-09,1983,Kickers Offenbach,Hamburger SV,0-4,0,4,1,1,A
14799,1984-03-09,1983,Werder Bremen,Eintracht Frankfurt,2-3,2,3,1,1,A
14800,1984-03-10,1983,Eintracht Braunschweig,1. FC Nurnberg,1-0,1,0,1,1,H
14801,1984-03-10,1983,Waldhof Mannheim,Bayern Munchen,0-0,0,0,1,1,D
14802,1984-03-10,1983,VfL Bochum,1. FC Koln,2-3,2,3,1,1,A
14803,1984-03-10,1983,SV Bayer 04 Leverkusen,Bayer 05 Uerdingen,3-1,3,1,1,1,H
14804,1984-03-10,1983,Arminia Bielefeld,Borussia Dortmund,0-0,0,0,1,1,D
14805,1984-03-10,1983,Fortuna Dusseldorf,1. FC Kaiserslautern,1-5,1,5,1,1,A
14806,1984-03-10,1983,Bor. Monchengladbach,VfB Stuttgart,2-0,2,0,1,1,H
14779,1984-03-13,1983,Bayern Munchen,Kickers Offenbach,9-0,9,0,1,1,H
14807,1984-03-16,1983,1. FC Kaiserslautern,Kickers Offenbach,1-1,1,1,1,1,D
14808,1984-03-16,1983,Bayer 05 Uerdingen,Arminia Bielefeld,1-3,1,3,1,1,A
14809,1984-03-16,1983,VfB Stuttgart,SV Bayer 04 Leverkusen,2-2,2,2,1,1,D
14810,1984-03-17,1983,Eintracht Frankfurt,Eintracht Braunschweig,1-2,1,2,1,1,A
14811,1984-03-17,1983,Borussia Dortmund,Fortuna Dusseldorf,6-0,6,0,1,1,H
14812,1984-03-17,1983,1. FC Koln,Bor. Monchengladbach,1-2,1,2,1,1,A
14813,1984-03-17,1983,Bayern Munchen,VfL Bochum,5-1,5,1,1,1,H
14814,1984-03-17,1983,1. FC Nurnberg,Waldhof Mannheim,0-0,0,0,1,1,D
14815,1984-03-17,1983,Hamburger SV,Werder Bremen,4-0,4,0,1,1,H
14797,1984-03-20,1983,VfB Stuttgart,Bayer 05 Uerdingen,4-0,4,0,1,1,H
14816,1984-03-23,1983,Fortuna Dusseldorf,Bayer 05 Uerdingen,1-1,1,1,1,1,D
14817,1984-03-23,1983,Kickers Offenbach,Borussia Dortmund,0-0,0,0,1,1,D
14818,1984-03-23,1983,Werder Bremen,1. FC Kaiserslautern,1-1,1,1,1,1,D
14819,1984-03-24,1983,Eintracht Braunschweig,Hamburger SV,0-0,0,0,1,1,D
14820,1984-03-24,1983,Waldhof Mannheim,Eintracht Frankfurt,1-1,1,1,1,1,D
14821,1984-03-24,1983,VfL Bochum,1. FC Nurnberg,2-0,2,0,1,1,H
14822,1984-03-24,1983,Bor. Monchengladbach,Bayern Munchen,3-0,3,0,1,1,H
14823,1984-03-24,1983,Arminia Bielefeld,SV Bayer 04 Leverkusen,3-0,3,0,1,1,H
14824,1984-03-24,1983,1. FC Koln,VfB Stuttgart,2-2,2,2,1,1,D
14825,1984-03-30,1983,Bayer 05 Uerdingen,Kickers Offenbach,4-2,4,2,1,1,H
14826,1984-03-31,1983,SV Bayer 04 Leverkusen,Fortuna Dusseldorf,2-0,2,0,1,1,H
14827,1984-03-31,1983,1. FC Kaiserslautern,Eintracht Braunschweig,3-1,3,1,1,1,H
14828,1984-03-31,1983,VfB Stuttgart,Arminia Bielefeld,1-0,1,0,1,1,H
14829,1984-03-31,1983,Bayern Munchen,1. FC Koln,4-2,4,2,1,1,H
14830,1984-03-31,1983,1. FC Nurnberg,Bor. Monchengladbach,1-3,1,3,1,1,A
14831,1984-03-31,1983,Eintracht Frankfurt,VfL Bochum,1-0,1,0,1,1,H
14832,1984-03-31,1983,Hamburger SV,Waldhof Mannheim,2-3,2,3,1,1,A
14833,1984-03-31,1983,Borussia Dortmund,Werder Bremen,2-3,2,3,1,1,A
14834,1984-04-06,1983,VfL Bochum,Hamburger SV,1-1,1,1,1,1,D
14835,1984-04-06,1983,Fortuna Dusseldorf,Arminia Bielefeld,0-0,0,0,1,1,D
14836,1984-04-06,1983,Eintracht Braunschweig,Borussia Dortmund,5-0,5,0,1,1,H
14837,1984-04-07,1983,Bor. Monchengladbach,Eintracht Frankfurt,1-1,1,1,1,1,D
14838,1984-04-07,1983,1. FC Koln,1. FC Nurnberg,3-1,3,1,1,1,H
14839,1984-04-07,1983,Kickers Offenbach,SV Bayer 04 Leverkusen,0-2,0,2,1,1,A
14840,1984-04-07,1983,Werder Bremen,Bayer 05 Uerdingen,5-2,5,2,1,1,H
14841,1984-04-07,1983,Waldhof Mannheim,1. FC Kaiserslautern,2-0,2,0,1,1,H
14842,1984-04-07,1983,Bayern Munchen,VfB Stuttgart,2-2,2,2,1,1,D
14843,1984-04-13,1983,Bayer 05 Uerdingen,Eintracht Braunschweig,4-0,4,0,1,1,H
14844,1984-04-13,1983,VfB Stuttgart,Fortuna Dusseldorf,6-0,6,0,1,1,H
14845,1984-04-13,1983,1. FC Kaiserslautern,VfL Bochum,2-0,2,0,1,1,H
14846,1984-04-14,1983,Arminia Bielefeld,Kickers Offenbach,3-1,3,1,1,1,H
14847,1984-04-14,1983,1. FC Nurnberg,Bayern Munchen,2-4,2,4,1,1,A
14848,1984-04-14,1983,Eintracht Frankfurt,1. FC Koln,0-2,0,2,1,1,A
14849,1984-04-14,1983,Hamburger SV,Bor. Monchengladbach,2-1,2,1,1,1,H
14850,1984-04-14,1983,Borussia Dortmund,Waldhof Mannheim,4-1,4,1,1,1,H
14851,1984-04-14,1983,SV Bayer 04 Leverkusen,Werder Bremen,0-0,0,0,1,1,D
14780,1984-04-19,1983,Kickers Offenbach,1. FC Nurnberg,3-1,3,1,1,1,H
14781,1984-04-21,1983,Arminia Bielefeld,Hamburger SV,0-1,0,1,1,1,A
14782,1984-04-21,1983,Fortuna Dusseldorf,Eintracht Frankfurt,4-2,4,2,1,1,H
14783,1984-04-21,1983,Werder Bremen,Bayern Munchen,3-2,3,2,1,1,H
14784,1984-04-21,1983,Eintracht Braunschweig,1. FC Koln,2-2,2,2,1,1,D
14785,1984-04-21,1983,Waldhof Mannheim,Bor. Monchengladbach,2-3,2,3,1,1,A
14786,1984-04-21,1983,Bayer 05 Uerdingen,Borussia Dortmund,2-1,2,1,1,1,H
14787,1984-04-21,1983,SV Bayer 04 Leverkusen,1. FC Kaiserslautern,2-0,2,0,1,1,H
14788,1984-04-21,1983,VfL Bochum,VfB Stuttgart,0-1,0,1,1,1,A
14852,1984-04-27,1983,Kickers Offenbach,Fortuna Dusseldorf,5-1,5,1,1,1,H
14853,1984-04-27,1983,Werder Bremen,Arminia Bielefeld,3-0,3,0,1,1,H
14854,1984-04-27,1983,1. FC Nurnberg,VfB Stuttgart,0-6,0,6,1,1,A
14855,1984-04-28,1983,1. FC Koln,Hamburger SV,1-4,1,4,1,1,A
14856,1984-04-28,1983,Bayern Munchen,Eintracht Frankfurt,3-0,3,0,1,1,H
14857,1984-04-28,1983,Eintracht Braunschweig,SV Bayer 04 Leverkusen,0-0,0,0,1,1,D
14858,1984-04-28,1983,Waldhof Mannheim,Bayer 05 Uerdingen,1-4,1,4,1,1,A
14859,1984-04-28,1983,VfL Bochum,Borussia Dortmund,2-2,2,2,1,1,D
14860,1984-04-28,1983,Bor. Monchengladbach,1. FC Kaiserslautern,3-2,3,2,1,1,H
14861,1984-05-04,1983,VfB Stuttgart,Kickers Offenbach,5-1,5,1,1,1,H
14862,1984-05-04,1983,1. FC Kaiserslautern,1. FC Koln,2-2,2,2,1,1,D
14863,1984-05-04,1983,Bayer 05 Uerdingen,VfL Bochum,1-2,1,2,1,1,A
14864,1984-05-05,1983,Arminia Bielefeld,Eintracht Braunschweig,0-0,0,0,1,1,D
14865,1984-05-05,1983,Eintracht Frankfurt,1. FC Nurnberg,3-1,3,1,1,1,H
14866,1984-05-05,1983,Hamburger SV,Bayern Munchen,2-1,2,1,1,1,H
14867,1984-05-05,1983,Borussia Dortmund,Bor. Monchengladbach,4-1,4,1,1,1,H
14868,1984-05-05,1983,SV Bayer 04 Leverkusen,Waldhof Mannheim,0-1,0,1,1,1,A
14869,1984-05-05,1983,Fortuna Dusseldorf,Werder Bremen,3-4,3,4,1,1,A
14870,1984-05-11,1983,Kickers Offenbach,Werder Bremen,3-7,3,7,1,1,A
14871,1984-05-12,1983,1. FC Nurnberg,Hamburger SV,1-6,1,6,1,1,A
14872,1984-05-12,1983,VfB Stuttgart,Eintracht Frankfurt,2-2,2,2,1,1,D
14873,1984-05-12,1983,Eintracht Braunschweig,Fortuna Dusseldorf,4-1,4,1,1,1,H
14874,1984-05-12,1983,Waldhof Mannheim,Arminia Bielefeld,0-2,0,2,1,1,A
14875,1984-05-12,1983,VfL Bochum,SV Bayer 04 Leverkusen,2-1,2,1,1,1,H
14876,1984-05-12,1983,Bor. Monchengladbach,Bayer 05 Uerdingen,7-1,7,1,1,1,H
14877,1984-05-12,1983,1. FC Koln,Borussia Dortmund,5-2,5,2,1,1,H
14878,1984-05-12,1983,Bayern Munchen,1. FC Kaiserslautern,5-2,5,2,1,1,H
14879,1984-05-19,1983,Kickers Offenbach,Eintracht Braunschweig,1-2,1,2,1,1,A
14880,1984-05-19,1983,Hamburger SV,Eintracht Frankfurt,0-2,0,2,1,1,A
14881,1984-05-19,1983,1. FC Kaiserslautern,1. FC Nurnberg,4-2,4,2,1,1,H
14882,1984-05-19,1983,Borussia Dortmund,Bayern Munchen,1-1,1,1,1,1,D
14883,1984-05-19,1983,Bayer 05 Uerdingen,1. FC Koln,4-6,4,6,1,1,A
14884,1984-05-19,1983,SV Bayer 04 Leverkusen,Bor. Monchengladbach,1-2,1,2,1,1,A
14885,1984-05-19,1983,Arminia Bielefeld,VfL Bochum,2-1,2,1,1,1,H
14886,1984-05-19,1983,Fortuna Dusseldorf,Waldhof Mannheim,1-2,1,2,1,1,A
14887,1984-05-19,1983,Werder Bremen,VfB Stuttgart,1-2,1,2,1,1,A
14888,1984-05-26,1983,VfB Stuttgart,Hamburger SV,0-1,0,1,1,1,A
14889,1984-05-26,1983,Waldhof Mannheim,Kickers Offenbach,6-1,6,1,1,1,H
14890,1984-05-26,1983,VfL Bochum,Fortuna Dusseldorf,6-1,6,1,1,1,H
14891,1984-05-26,1983,Bor. Monchengladbach,Arminia Bielefeld,3-0,3,0,1,1,H
14892,1984-05-26,1983,1. FC Koln,SV Bayer 04 Leverkusen,2-0,2,0,1,1,H
14893,1984-05-26,1983,Bayern Munchen,Bayer 05 Uerdingen,3-2,3,2,1,1,H
14894,1984-05-26,1983,1. FC Nurnberg,Borussia Dortmund,0-2,0,2,1,1,A
14895,1984-05-26,1983,Eintracht Frankfurt,1. FC Kaiserslautern,3-0,3,0,1,1,H
14896,1984-05-26,1983,Eintracht Braunschweig,Werder Bremen,1-2,1,2,1,1,A
5377,1984-08-24,1984,Werder Bremen,Bayer 05 Uerdingen,1-0,1,0,1,1,H
5378,1984-08-24,1984,VfL Bochum,Eintracht Frankfurt,3-3,3,3,1,1,D
5379,1984-08-24,1984,Bor. Monchengladbach,FC Schalke 04,3-1,3,1,1,1,H
5380,1984-08-25,1984,Arminia Bielefeld,Bayern Munchen,1-3,1,3,1,1,A
5381,1984-08-25,1984,Eintracht Braunschweig,1. FC Koln,1-3,1,3,1,1,A
5382,1984-08-25,1984,1. FC Kaiserslautern,VfB Stuttgart,2-1,2,1,1,1,H
5383,1984-08-25,1984,Karlsruher SC,Waldhof Mannheim,3-2,3,2,1,1,H
5384,1984-08-25,1984,Bayer Leverkusen,Fortuna Dusseldorf,4-3,4,3,1,1,H
5385,1984-08-25,1984,Borussia Dortmund,Hamburger SV,1-2,1,2,1,1,A
5386,1984-08-28,1984,Eintracht Frankfurt,Bayer Leverkusen,2-0,2,0,1,1,H
5387,1984-08-28,1984,VfB Stuttgart,Eintracht Braunschweig,6-1,6,1,1,1,H
5388,1984-08-28,1984,Bayer 05 Uerdingen,Borussia Dortmund,2-1,2,1,1,1,H
5389,1984-08-29,1984,Waldhof Mannheim,1. FC Kaiserslautern,1-1,1,1,1,1,D
5390,1984-08-29,1984,Hamburger SV,Bor. Monchengladbach,1-1,1,1,1,1,D
5391,1984-08-29,1984,Fortuna Dusseldorf,Karlsruher SC,2-2,2,2,1,1,D
5392,1984-08-29,1984,Bayern Munchen,Werder Bremen,4-2,4,2,1,1,H
5393,1984-08-29,1984,FC Schalke 04,VfL Bochum,2-3,2,3,1,1,A
5394,1984-09-04,1984,1. FC Koln,Arminia Bielefeld,1-1,1,1,1,1,D
5422,1984-09-05,1984,VfB Stuttgart,Bayern Munchen,1-3,1,3,1,1,A
5395,1984-09-07,1984,Karlsruher SC,Eintracht Frankfurt,2-2,2,2,1,1,D
5396,1984-09-07,1984,Bayer Leverkusen,FC Schalke 04,2-2,2,2,1,1,D
5397,1984-09-07,1984,Borussia Dortmund,Bor. Monchengladbach,2-3,2,3,1,1,A
5398,1984-09-08,1984,Werder Bremen,1. FC Koln,6-2,6,2,1,1,H
5399,1984-09-08,1984,Arminia Bielefeld,VfB Stuttgart,2-7,2,7,1,1,A
5400,1984-09-08,1984,Eintracht Braunschweig,Waldhof Mannheim,0-1,0,1,1,1,A
5401,1984-09-08,1984,1. FC Kaiserslautern,Fortuna Dusseldorf,3-1,3,1,1,1,H
5402,1984-09-08,1984,VfL Bochum,Hamburger SV,0-0,0,0,1,1,D
5403,1984-09-08,1984,Bayer 05 Uerdingen,Bayern Munchen,1-3,1,3,1,1,A
5404,1984-09-15,1984,Hamburger SV,Bayer Leverkusen,1-1,1,1,1,1,D
5405,1984-09-15,1984,Eintracht Frankfurt,1. FC Kaiserslautern,1-1,1,1,1,1,D
5406,1984-09-15,1984,Fortuna Dusseldorf,Eintracht Braunschweig,4-1,4,1,1,1,H
5407,1984-09-15,1984,Waldhof Mannheim,Arminia Bielefeld,0-0,0,0,1,1,D
5408,1984-09-15,1984,VfB Stuttgart,Werder Bremen,1-3,1,3,1,1,A
5409,1984-09-15,1984,1. FC Koln,Bayer 05 Uerdingen,1-5,1,5,1,1,A
5410,1984-09-15,1984,Bayern Munchen,Borussia Dortmund,1-0,1,0,1,1,H
5411,1984-09-15,1984,Bor. Monchengladbach,VfL Bochum,4-3,4,3,1,1,H
5412,1984-09-15,1984,FC Schalke 04,Karlsruher SC,3-1,3,1,1,1,H
5413,1984-09-21,1984,Eintracht Braunschweig,Eintracht Frankfurt,5-0,5,0,1,1,H
5414,1984-09-21,1984,1. FC Kaiserslautern,FC Schalke 04,2-2,2,2,1,1,D
5415,1984-09-21,1984,Borussia Dortmund,VfL Bochum,3-0,3,0,1,1,H
5416,1984-09-22,1984,Werder Bremen,Waldhof Mannheim,1-1,1,1,1,1,D
5417,1984-09-22,1984,Arminia Bielefeld,Fortuna Dusseldorf,1-1,1,1,1,1,D
5418,1984-09-22,1984,Karlsruher SC,Hamburger SV,1-1,1,1,1,1,D
5419,1984-09-22,1984,Bayer Leverkusen,Bor. Monchengladbach,3-2,3,2,1,1,H
5420,1984-09-22,1984,Bayern Munchen,1. FC Koln,2-0,2,0,1,1,H
5421,1984-09-22,1984,Bayer 05 Uerdingen,VfB Stuttgart,3-2,3,2,1,1,H
5423,1984-09-28,1984,Eintracht Frankfurt,Arminia Bielefeld,3-0,3,0,1,1,H
5424,1984-09-28,1984,FC Schalke 04,Eintracht Braunschweig,3-2,3,2,1,1,H
5425,1984-09-29,1984,Hamburger SV,1. FC Kaiserslautern,3-2,3,2,1,1,H
5426,1984-09-29,1984,Fortuna Dusseldorf,Werder Bremen,3-2,3,2,1,1,H
5427,1984-09-29,1984,Waldhof Mannheim,Bayer 05 Uerdingen,2-1,2,1,1,1,H
5428,1984-09-29,1984,1. FC Koln,Borussia Dortmund,6-1,6,1,1,1,H
5429,1984-09-29,1984,VfL Bochum,Bayer Leverkusen,0-0,0,0,1,1,D
5430,1984-09-29,1984,Bor. Monchengladbach,Karlsruher SC,3-3,3,3,1,1,D
5431,1984-10-05,1984,Karlsruher SC,VfL Bochum,1-1,1,1,1,1,D
5432,1984-10-05,1984,Bayer 05 Uerdingen,Fortuna Dusseldorf,5-2,5,2,1,1,H
5433,1984-10-05,1984,Borussia Dortmund,Bayer Leverkusen,2-1,2,1,1,1,H
5434,1984-10-06,1984,Werder Bremen,Eintracht Frankfurt,3-3,3,3,1,1,D
5435,1984-10-06,1984,Arminia Bielefeld,FC Schalke 04,2-1,2,1,1,1,H
5436,1984-10-06,1984,Eintracht Braunschweig,Hamburger SV,3-1,3,1,1,1,H
5437,1984-10-06,1984,1. FC Kaiserslautern,Bor. Monchengladbach,2-0,2,0,1,1,H
5438,1984-10-06,1984,1. FC Koln,VfB Stuttgart,1-1,1,1,1,1,D
5439,1984-10-06,1984,Bayern Munchen,Waldhof Mannheim,1-2,1,2,1,1,A
5440,1984-10-10,1984,Hamburger SV,Arminia Bielefeld,4-0,4,0,1,1,H
5441,1984-10-10,1984,Eintracht Frankfurt,Bayer 05 Uerdingen,3-2,3,2,1,1,H
5442,1984-10-10,1984,Fortuna Dusseldorf,Bayern Munchen,0-2,0,2,1,1,A
5443,1984-10-10,1984,VfB Stuttgart,Borussia Dortmund,2-0,2,0,1,1,H
5444,1984-10-10,1984,Bayer Leverkusen,Karlsruher SC,4-1,4,1,1,1,H
5445,1984-10-10,1984,FC Schalke 04,Werder Bremen,2-2,2,2,1,1,D
5446,1984-10-11,1984,Bor. Monchengladbach,Eintracht Braunschweig,10-0,10,0,1,1,H
5449,1984-10-19,1984,Eintracht Braunschweig,VfL Bochum,1-3,1,3,1,1,A
5450,1984-10-19,1984,1. FC Kaiserslautern,Bayer Leverkusen,3-3,3,3,1,1,D
5451,1984-10-19,1984,Bayer 05 Uerdingen,FC Schalke 04,1-1,1,1,1,1,D
5452,1984-10-20,1984,Werder Bremen,Hamburger SV,5-2,5,2,1,1,H
5453,1984-10-20,1984,Arminia Bielefeld,Bor. Monchengladbach,3-3,3,3,1,1,D
5454,1984-10-20,1984,1. FC Koln,Fortuna Dusseldorf,4-2,4,2,1,1,H
5455,1984-10-20,1984,Bayern Munchen,Eintracht Frankfurt,4-2,4,2,1,1,H
5456,1984-10-20,1984,Borussia Dortmund,Karlsruher SC,0-2,0,2,1,1,A
5457,1984-10-20,1984,VfB Stuttgart,Waldhof Mannheim,3-0,3,0,1,1,H
5447,1984-10-23,1984,VfL Bochum,1. FC Kaiserslautern,3-0,3,0,1,1,H
5458,1984-10-26,1984,Karlsruher SC,1. FC Kaiserslautern,0-0,0,0,1,1,D
5459,1984-10-26,1984,VfL Bochum,Arminia Bielefeld,1-1,1,1,1,1,D
5460,1984-10-27,1984,Waldhof Mannheim,Borussia Dortmund,1-2,1,2,1,1,A
5461,1984-10-27,1984,Hamburger SV,Bayer 05 Uerdingen,1-1,1,1,1,1,D
5462,1984-10-27,1984,Eintracht Frankfurt,1. FC Koln,1-4,1,4,1,1,A
5463,1984-10-27,1984,Fortuna Dusseldorf,VfB Stuttgart,2-2,2,2,1,1,D
5464,1984-10-27,1984,Bayer Leverkusen,Eintracht Braunschweig,0-3,0,3,1,1,A
